prdt_type,campaign_month,milestone,cust_segment,total_customers,expected_responses,avg_score
Prdt-2,AUGUST,15 Months,EGRecall15NONFSControl,1,0.255,0.255
Prdt-2,MAY,21 Months,EGRecall21Promo,1,0.25,0.25
Prdt-1,DECEMBER,24 Months,NVIPC636-Recall-TG,1,0.25,0.25
Prdt-2,APRIL,18 Months,EGRecall18Promo,1,0.25,0.25
Prdt-2,OCTOBER,21 Months,NVIPC119-Recall-CG,1,0.25,0.25
Prdt-1,JUNE,12 Months,ClubReminder12Control,1,0.25,0.25
Prdt-2,AUGUST,18 Months,EGRecall18NONFSControl,1,0.24166666666666664,0.24166666666666664
Prdt-2,NOVEMBER,15 Months,NVIPC650-Recall-CG,1,0.24,0.24
Prdt-2,DECEMBER,15 Months,NVIPC644-Recall-CG,1,0.24,0.24
Prdt-2,JULY,18 Months,EGRecall18NONFSControl,1,0.24,0.24
Prdt-2,AUGUST,21 Months,EGRecallMV20TXNV,1,0.24,0.24
Prdt-1,JANUARY,12 Months,NVIPC635-Recall-CG,1,0.24,0.24
Prdt-2,JULY,18 Months,EGRecallMV18CA,1,0.24,0.24
Prdt-2,OCTOBER,15 Months,-Recall Exam NV-TG,2,0.24,0.12
Prdt-2,JANUARY,15 Months,NVIPC650-Recall-CG,1,0.24,0.24
Prdt-1,AUGUST,18 Months,CLRecallTXandCA18,1,0.24,0.24
Prdt-2,AUGUST,18 Months,EGRecallMV18CA,1,0.24,0.24
Prdt-1,AUGUST,15 Months,CLRecallTXandCA15,1,0.24,0.24
Prdt-2,JULY,27 Months,EGRecall27EmployedControl,1,0.23399999999999999,0.23399999999999999
Prdt-2,JULY,27 Months,EGRecallMV26CA,1,0.23,0.23
Prdt-1,NOVEMBER,21 Months,NVIPC764-Recall-TG,1,0.23,0.23
Prdt-2,AUGUST,15 Months,EGRecall15Promo,1,0.23,0.23
Prdt-1,JUNE,18 Months,CLRecall18Exam,1,0.23,0.23
Prdt-2,OCTOBER,24 Months,NoDrStoreRecall EG-TG,1,0.23,0.23
Prdt-1,AUGUST,21 Months,CLRecallTXandCA21,1,0.23,0.23
Prdt-1,JULY,18 Months,CLRecallTXandCA18,1,0.23,0.23
Prdt-2,JUNE,21 Months,EGRecall21NV,1,0.23,0.23
Prdt-1,MAY,21 Months,CLRecall21-EmployedControl,1,0.23,0.23
Prdt-2,JULY,27 Months,EGRecall27Employed,1,0.23,0.23
Prdt-1,JULY,15 Months,CLRecall15-EmployedControl,1,0.23,0.23
Prdt-2,NOVEMBER,21 Months,NVIPC647-Recall-TG,1,0.22833333333333336,0.22833333333333336
Prdt-1,OCTOBER,27 Months,-Recall Employed CL-CG,2,0.228,0.114
Prdt-1,JULY,21 Months,CLRecall21-EmployedControl,1,0.22,0.22
Prdt-2,NOVEMBER,15 Months,NVIPC647-Recall-TG,1,0.22,0.22
Prdt-2,JULY,24 Months,EGRecallMV24CA,1,0.22,0.22
Prdt-2,JUNE,18 Months,EGRecall18NV,1,0.22,0.22
Prdt-2,JUNE,27 Months,EGRecallMV26Control,1,0.22,0.22
Prdt-2,NOVEMBER,12 Months,NVIPC640-Recall-CG,1,0.22,0.22
Prdt-1,JUNE,24 Months,CLRecall24Promo,1,0.22,0.22
Prdt-2,JULY,15 Months,EGRecall15FSControl,1,0.22,0.22
Prdt-2,JUNE,27 Months,EGRecallMV26CA,1,0.22,0.22
Prdt-2,MAY,12 Months,EGRecall12NONFSControl,1,0.21,0.21
Prdt-2,JULY,18 Months,EGRecall18NV,1,0.21,0.21
Prdt-2,DECEMBER,18 Months,NVIPC764-Recall-CG,1,0.21,0.21
Prdt-1,OCTOBER,18 Months,DrStoreRecall-TG,1,0.21,0.21
Prdt-2,AUGUST,24 Months,EGRecall24NV,1,0.21,0.21
Prdt-2,JANUARY,27 Months,NVIPC646-Recall-TG,1,0.21,0.21
Prdt-2,JANUARY,24 Months,NVIPC646-Recall-CG,2,0.20666666666666667,0.10333333333333333
Prdt-2,JULY,21 Months,EGRecall21FSControl,1,0.20333333333333337,0.20333333333333337
Prdt-2,JUNE,12 Months,EGRecallSV12TXNVCAControl,1,0.2,0.2
Prdt-1,JULY,24 Months,CLRecallTXandCA24,1,0.2,0.2
Prdt-2,OCTOBER,24 Months,-Recall Exam NV-TG,2,0.2,0.1
Prdt-1,OCTOBER,15 Months,-Recall Employed CL-CG,2,0.2,0.1
Prdt-2,AUGUST,27 Months,EGRecall27NONFSControl,1,0.2,0.2
Prdt-2,JULY,24 Months,EGRecallMV22Control,1,0.2,0.2
Prdt-1,JANUARY,15 Months,NVIPC634-Recall-CG,1,0.2,0.2
Prdt-1,DECEMBER,12 Months,NVIPC764-Recall-CG,1,0.2,0.2
Prdt-2,OCTOBER,15 Months,Recall First Sight-CG,2,0.2,0.1
Prdt-2,AUGUST,21 Months,EGRecall21EmployedControl,1,0.2,0.2
Prdt-1,OCTOBER,27 Months,NoDr. CL Recall TG,1,0.195,0.195
Prdt-2,JUNE,27 Months,EGRecall27NV,1,0.1925,0.1925
Prdt-2,OCTOBER,24 Months,NVIPC119-Recall-CG,1,0.19,0.19
Prdt-2,JULY,12 Months,EGRecall12NV,1,0.19,0.19
Prdt-2,AUGUST,15 Months,EGRecall15NV,1,0.19,0.19
Prdt-1,DECEMBER,21 Months,NVIPC764-Recall-TG,1,0.19,0.19
Prdt-2,JUNE,24 Months,EGRecall24NV,1,0.19,0.19
Prdt-1,OCTOBER,21 Months,NoDr. CL Recall TG,1,0.19,0.19
Prdt-2,JULY,27 Months,EGRecallSV26Control,1,0.19,0.19
Prdt-2,MAY,12 Months,EGRecall12NV,1,0.19,0.19
Prdt-1,OCTOBER,24 Months,DrStoreRecall-TG,1,0.19,0.19
Prdt-2,JUNE,18 Months,EGRecall18Promo,1,0.19,0.19
Prdt-2,JUNE,15 Months,EGRecall15NVControl,1,0.18666666666666668,0.18666666666666668
Prdt-2,AUGUST,15 Months,EGRecall15NVControl,1,0.18666666666666665,0.18666666666666665
Prdt-2,AUGUST,24 Months,EGRecall24FSControl,1,0.18333333333333332,0.18333333333333332
Prdt-2,AUGUST,12 Months,EGRecall12NONFSControl,1,0.18,0.18
Prdt-1,JULY,24 Months,CLRecall24Promo,1,0.18,0.18
Prdt-2,MAY,12 Months,EGRecall12NVControl,1,0.18,0.18
Prdt-2,JUNE,12 Months,EGRecall12NONFS-Control,1,0.18,0.18
Prdt-1,JUNE,24 Months,CLRecall24LeasedControl,1,0.18,0.18
Prdt-1,JUNE,18 Months,CLRecall18LeasedControl,1,0.18,0.18
Prdt-2,AUGUST,12 Months,EGRecall12NVControl,1,0.18,0.18
Prdt-2,JUNE,18 Months,EGRecall18NONFS-Control,1,0.1775,0.1775
Prdt-2,OCTOBER,24 Months,Recall First Sight-CG,2,0.17600000000000002,0.08800000000000001
Prdt-1,JANUARY,27 Months,Recall-CG,3,0.17407142857142857,0.058023809523809526
Prdt-1,APRIL,21 Months,Recall21CLExamOnly,1,0.17,0.17
Prdt-1,MAY,12 Months,CLRecall12Promo,1,0.17,0.17
Prdt-1,AUGUST,24 Months,CLRecallTXandCA24,1,0.17,0.17
Prdt-2,AUGUST,21 Months,EGRecallMV20CA,1,0.17,0.17
Prdt-2,JUNE,15 Months,EGRecallMV14Control,1,0.17,0.17
Prdt-2,JUNE,15 Months,EGRecallMV14TXNVControl,1,0.17,0.17
Prdt-2,DECEMBER,24 Months,NVIPC764-Recall-CG,1,0.17,0.17
Prdt-1,APRIL,24 Months,CLRecall24Exam,1,0.17,0.17
Prdt-2,NOVEMBER,15 Months,NVIPC644-Recall-CG,1,0.17,0.17
Prdt-2,JULY,12 Months,EGRecallSV12TXNVCAControl,1,0.17,0.17
Prdt-2,JUNE,21 Months,EGRecallMV20CAControl,1,0.17,0.17
Prdt-2,JANUARY,18 Months,NVIPC640-Recall-CG,2,0.17,0.085
Prdt-2,JULY,21 Months,EGRecallMV20CA,1,0.17,0.17
Prdt-2,JULY,12 Months,EGRecall12NONFS-Control,1,0.17,0.17
Prdt-2,AUGUST,18 Months,EGRecallMV16TXNVControl,1,0.17,0.17
Prdt-1,JANUARY,24 Months,Recall-CG,3,0.1692142857142857,0.0564047619047619
Prdt-2,JULY,27 Months,EGRecall27NONFSControl,1,0.16333333333333333,0.16333333333333333
Prdt-2,MAY,15 Months,EGRecall15NVControl,1,0.16333333333333333,0.16333333333333333
Prdt-2,AUGUST,15 Months,EGRecallMV14Control,1,0.16,0.16
Prdt-2,MAY,18 Months,EGRecall18Promo,1,0.16,0.16
Prdt-2,JUNE,27 Months,EGRecallSV26TXNVCAControl,1,0.16,0.16
Prdt-1,DECEMBER,21 Months,NVIPC636-Recall-TG,1,0.16,0.16
Prdt-2,AUGUST,12 Months,EGRecallMV12TXNVControl,1,0.16,0.16
Prdt-2,JUNE,18 Months,EGRecallMV16CA,1,0.16,0.16
Prdt-1,JANUARY,18 Months,NVIPC636-Recall-TG,1,0.16,0.16
Prdt-1,DECEMBER,18 Months,NVIPC636-Recall-TG,1,0.16,0.16
Prdt-2,DECEMBER,27 Months,NVIPC764-Recall-CG,1,0.158,0.158
Prdt-2,JULY,27 Months,EGRecall27FSControl,1,0.154,0.154
Prdt-2,OCTOBER,18 Months,NoDrStoreRecall EG-TG,1,0.15,0.15
Prdt-2,JULY,24 Months,EGRecallMV24TXNVControl,1,0.15,0.15
Prdt-2,AUGUST,24 Months,EGRecallMV24CAControl,1,0.15,0.15
Prdt-2,JANUARY,21 Months,NVIPC646-Recall-TG,1,0.15,0.15
Prdt-2,JULY,15 Months,EGRecall15NV,1,0.15,0.15
Prdt-1,AUGUST,18 Months,CLRecall18LeasedControl,1,0.15,0.15
Prdt-1,JUNE,27 Months,Recall27CLExamOnly,1,0.15,0.15
Prdt-2,JUNE,27 Months,EGRecallMV26CAControl,1,0.15,0.15
Prdt-1,NOVEMBER,15 Months,NVIPC637-Recall-CG,1,0.15,0.15
Prdt-2,JUNE,21 Months,EGRecallMV20TXNVControl,1,0.15,0.15
Prdt-1,OCTOBER,24 Months,NoDr. CL Recall TG,1,0.15,0.15
Prdt-2,JULY,12 Months,EGRecall12NONFSControl,1,0.15,0.15
Prdt-2,JUNE,18 Months,EGRecall18NVControl,1,0.15,0.15
Prdt-1,JULY,21 Months,CLRecallTXandCA21,1,0.15,0.15
Prdt-1,AUGUST,27 Months,CLRecall27Promo,1,0.15,0.15
Prdt-2,JANUARY,27 Months,NVIPC640-Recall-CG,1,0.15,0.15
Prdt-2,MAY,24 Months,EGRecall24NONFS-Test-Control,1,0.15,0.15
Prdt-2,JUNE,24 Months,EGRecallMV22Control,1,0.15,0.15
Prdt-2,AUGUST,15 Months,EGRecallMV14CAControl,1,0.15,0.15
Prdt-2,DECEMBER,27 Months,NVIPC644-Recall-CG,1,0.15,0.15
Prdt-1,APRIL,27 Months,CLRecall27Exam,1,0.15,0.15
Prdt-2,DECEMBER,27 Months,NVIPC650-Recall-CG,1,0.14800000000000002,0.14800000000000002
Prdt-2,JULY,24 Months,EGRecall24NV,1,0.1457142857142857,0.1457142857142857
Prdt-2,JULY,15 Months,EGRecall15NONFS-Control,1,0.145,0.145
Prdt-2,MAY,15 Months,EGRecall15NONFS-Test-Control,1,0.1433333333333333,0.1433333333333333
Prdt-2,MAY,18 Months,EGRecall18NONFSControl,1,0.14166666666666666,0.14166666666666666
Prdt-2,OCTOBER,27 Months,Recall First Sight-CG,2,0.14,0.07
Prdt-2,JUNE,21 Months,EGRecallMV20CA,1,0.14,0.14
Prdt-1,MAY,27 Months,CLRecall27Exam,1,0.14,0.14
Prdt-2,JUNE,21 Months,EGRecallMV20Control,1,0.14,0.14
Prdt-2,JULY,27 Months,EGRecallMV26CAControl,1,0.14,0.14
Prdt-1,JULY,24 Months,CLRecall24LeasedControl,1,0.14,0.14
Prdt-2,JULY,24 Months,EGRecallSV24TXNVCAControl,1,0.14,0.14
Prdt-2,OCTOBER,21 Months,NVIPC647-CA EG MV,2,0.14,0.07
Prdt-2,JULY,15 Months,EGRecallMV14CAControl,1,0.14,0.14
Prdt-2,OCTOBER,21 Months,NoDrStoreRecall EG-TG,1,0.14,0.14
Prdt-2,MAY,21 Months,EGRecall21NVControl,1,0.13666666666666666,0.13666666666666666
Prdt-1,OCTOBER,15 Months,CL Recall Leased-CG,2,0.132,0.066
Prdt-1,OCTOBER,27 Months,CL Recall Leased-CG,2,0.132,0.066
Prdt-2,JUNE,18 Months,EGRecall18NONFSControl,1,0.13166666666666668,0.13166666666666668
Prdt-1,JANUARY,21 Months,Recall-CG,3,0.1309047619047619,0.04363492063492064
Prdt-2,JANUARY,27 Months,NVIPC650-Recall-CG,1,0.13041666666666665,0.13041666666666665
Prdt-1,AUGUST,24 Months,CLRecall24-EmployedControl,1,0.13,0.13
Prdt-2,JUNE,24 Months,EGRecallMV24CAControl,1,0.13,0.13
Prdt-1,MAY,21 Months,Recall21CLExamOnly,1,0.13,0.13
Prdt-1,JUNE,15 Months,CLRecall15-EmployedControl,1,0.13,0.13
Prdt-2,AUGUST,18 Months,EGRecallMV16CA,1,0.13,0.13
Prdt-2,MAY,27 Months,EGRecall27NONFS-Test-Control,1,0.13,0.13
Prdt-2,JUNE,24 Months,EGRecallMV24TXNVControl,1,0.13,0.13
Prdt-2,MAY,24 Months,EGRecall24NV,1,0.13,0.13
Prdt-2,JUNE,15 Months,EGRecall15NV,1,0.13,0.13
Prdt-2,JUNE,24 Months,EGRecall24NONFSControl,1,0.13,0.13
Prdt-1,NOVEMBER,21 Months,NVIPC636-Recall-TG,1,0.13,0.13
Prdt-2,AUGUST,24 Months,EGRecallSV22TXNVCAControl,1,0.13,0.13
Prdt-1,JANUARY,15 Months,NVIPC635-Recall-CG,1,0.13,0.13
Prdt-1,NOVEMBER,24 Months,NVIPC636-Recall-TG,1,0.13,0.13
Prdt-2,DECEMBER,27 Months,NVIPC640-Recall-CG,1,0.13,0.13
Prdt-2,DECEMBER,15 Months,NVIPC645-Recall-CG,1,0.13,0.13
Prdt-1,MAY,27 Months,CLRecall27-EmployedControl,1,0.13,0.13
Prdt-1,JULY,15 Months,CLRecall15Promo,1,0.13,0.13
Prdt-1,OCTOBER,18 Months,NoDr. CL Recall TG,1,0.13,0.13
Prdt-1,AUGUST,15 Months,CLRecall15-EmployedControl,1,0.13,0.13
Prdt-2,JUNE,12 Months,EGRecall12NVControl,1,0.13,0.13
Prdt-1,NOVEMBER,27 Months,Recall-CG,3,0.125,0.041666666666666664
Prdt-2,JULY,18 Months,EGRecall18NONFS-Control,1,0.125,0.125
Prdt-1,MAY,27 Months,CLRecall27Promo,1,0.12,0.12
Prdt-2,JUNE,24 Months,EGRecallSV24TXNVCAControl,1,0.12,0.12
Prdt-2,NOVEMBER,24 Months,NVIPC647-Recall-TG,2,0.12,0.06
Prdt-2,DECEMBER,21 Months,NVIPC764-Recall-CG,1,0.12,0.12
Prdt-2,MAY,15 Months,EGRecall15NV,1,0.12,0.12
Prdt-2,JANUARY,24 Months,NVIPC646-Recall-TG,2,0.12,0.06
Prdt-2,AUGUST,15 Months,EGRecall15FSControl,1,0.12,0.12
Prdt-2,MAY,27 Months,EGRecall27FSControl,1,0.12,0.12
Prdt-1,JUNE,24 Months,Recall24CLExamOnly,1,0.12,0.12
Prdt-2,JUNE,24 Months,EGRecall24NONFS-Control,1,0.12,0.12
Prdt-1,AUGUST,27 Months,CLRecall27-EmployedControl,1,0.12,0.12
Prdt-1,AUGUST,27 Months,CLRecall27LeasedControl,1,0.12,0.12
Prdt-1,JANUARY,18 Months,NVIPC634-Recall-CG,1,0.12,0.12
Prdt-2,NOVEMBER,21 Months,NVIPC650-Recall-CG,1,0.12,0.12
Prdt-2,DECEMBER,21 Months,NVIPC644-Recall-CG,1,0.12,0.12
Prdt-2,JUNE,18 Months,EGRecallSV18TXNVCAControl,1,0.12,0.12
Prdt-2,JUNE,27 Months,EGRecall27FSControl,1,0.12,0.12
Prdt-2,JUNE,15 Months,EGRecall15NONFS-Control,1,0.11666666666666665,0.11666666666666665
Prdt-1,DECEMBER,27 Months,Recall-CG,3,0.11400000000000002,0.038000000000000006
Prdt-2,JUNE,27 Months,EGRecall27NONFSControl,1,0.1125,0.1125
Prdt-2,JUNE,15 Months,EGRecallMV14CAControl,1,0.11,0.11
Prdt-2,JUNE,24 Months,EGRecall24FSControl,1,0.11,0.11
Prdt-2,AUGUST,24 Months,EGRecallMV22CAControl,1,0.11,0.11
Prdt-2,JULY,15 Months,EGRecall15NVControl,1,0.11,0.11
Prdt-2,MAY,27 Months,EGRecall27NONFSControl,1,0.11,0.11
Prdt-2,AUGUST,18 Months,EGRecall18NONFS-Control,1,0.11,0.11
Prdt-2,JULY,27 Months,EGRecallMV26Control,1,0.11,0.11
Prdt-1,AUGUST,15 Months,CLRecall15Promo,1,0.11,0.11
Prdt-2,MAY,24 Months,EGRecall24NONFSControl,1,0.11,0.11
Prdt-1,APRIL,27 Months,Recall27CLExamOnly,1,0.11,0.11
Prdt-1,MAY,15 Months,CLRecall15-EmployedControl,1,0.11,0.11
Prdt-2,JULY,21 Months,EGRecall21NONFS-Control,1,0.11,0.11
Prdt-2,MAY,21 Months,EGRecall21NONFS-Test-Control,1,0.10666666666666666,0.10666666666666666
Prdt-2,JUNE,27 Months,EGRecall27NVControl,1,0.105,0.105
Prdt-2,JULY,15 Months,EGRecall15NONFSControl,1,0.1025,0.1025
Prdt-1,AUGUST,12 Months,CLClubInvite12Control,1,0.1,0.1
Prdt-2,JUNE,27 Months,EGRecallMV26TXNVControl,1,0.1,0.1
Prdt-2,AUGUST,15 Months,EGRecallMV14TXNVControl,1,0.1,0.1
Prdt-2,JUNE,12 Months,EGRecallMV12TXNVControl,1,0.1,0.1
Prdt-2,JULY,21 Months,EGRecall21NVControl,1,0.1,0.1
Prdt-1,JUNE,15 Months,CLClubInvite15Control,1,0.1,0.1
Prdt-2,JULY,18 Months,EGRecallMV16CA,1,0.1,0.1
Prdt-1,MAY,24 Months,CLRecall24Exam,1,0.1,0.1
Prdt-2,AUGUST,12 Months,EGRecallMV12CAControl,1,0.1,0.1
Prdt-2,AUGUST,27 Months,EGRecallMV26CAControl,1,0.1,0.1
Prdt-1,JULY,12 Months,CLClubInvite12Control,1,0.1,0.1
Prdt-2,AUGUST,18 Months,EGRecallMV18CAControl,1,0.1,0.1
Prdt-2,OCTOBER,18 Months,NVIPC647-CA EG MV,4,0.1,0.025
Prdt-2,JULY,15 Months,EGRecallMV14TXNVControl,1,0.1,0.1
Prdt-1,JUNE,15 Months,CLRecall15Promo,1,0.1,0.1
Prdt-2,AUGUST,24 Months,EGRecall24NVControl,1,0.1,0.1
Prdt-2,OCTOBER,15 Months,-Recall Exam NV-CG,2,0.1,0.05
Prdt-2,JUNE,21 Months,EGRecall21FSControl,1,0.1,0.1
Prdt-2,OCTOBER,12 Months,NVIPC647-CA EG MV,2,0.1,0.05
Prdt-1,MAY,24 Months,CLRecall24LeasedControl,1,0.1,0.1
Prdt-2,NOVEMBER,24 Months,NVIPC644-Recall-CG,2,0.1,0.05
Prdt-1,JULY,18 Months,CLRecall18LeasedControl,1,0.1,0.1
Prdt-1,JULY,24 Months,Recall24CLExamOnly,1,0.1,0.1
Prdt-2,JULY,27 Months,EGRecall27NONFS-Control,1,0.09733333333333334,0.09733333333333334
Prdt-2,JULY,24 Months,EGRecall24NONFSControl,1,0.09666666666666666,0.09666666666666666
Prdt-2,MAY,18 Months,EGRecall18FSControl,1,0.095,0.095
Prdt-1,APRIL,24 Months,Recall24CLExamOnly,1,0.09,0.09
Prdt-2,AUGUST,27 Months,EGRecall27NVControl,1,0.09,0.09
Prdt-1,JULY,27 Months,CLRecall27Promo,1,0.09,0.09
Prdt-2,JUNE,15 Months,EGRecall15FSControl,1,0.09,0.09
Prdt-1,AUGUST,21 Months,CLRecall21-EmployedControl,1,0.09,0.09
Prdt-2,JUNE,15 Months,EGRecallSV14TXNVCAControl,1,0.09,0.09
Prdt-2,MAY,27 Months,EGRecall27NVControl,1,0.09,0.09
Prdt-2,JUNE,18 Months,EGRecallMV16Control,1,0.09,0.09
Prdt-2,JULY,15 Months,EGRecallSV14TXNVCAControl,1,0.09,0.09
Prdt-2,JUNE,18 Months,EGRecallMV16TXNVControl,1,0.09,0.09
Prdt-2,AUGUST,24 Months,EGRecallMV22TXNVControl,1,0.09,0.09
Prdt-1,JUNE,24 Months,CLRecall24-EmployedControl,1,0.09,0.09
Prdt-1,MAY,24 Months,Recall24CLExamOnly,1,0.09,0.09
Prdt-2,JULY,24 Months,EGRecallSV22TXNVCAControl,1,0.09,0.09
Prdt-2,MAY,18 Months,EGRecall18NVControl,1,0.09,0.09
Prdt-1,JANUARY,24 Months,NVIPC634-Recall-CG,1,0.09,0.09
Prdt-2,AUGUST,18 Months,EGRecallSV18TXNVCAControl,1,0.09,0.09
Prdt-1,NOVEMBER,12 Months,NVIPC637-Recall-CG,1,0.09,0.09
Prdt-2,OCTOBER,27 Months,NVIPC119-Recall-CG,1,0.09,0.09
Prdt-2,JUNE,18 Months,EGRecallMV18TXNVControl,1,0.09,0.09
Prdt-2,DECEMBER,27 Months,NVIPC645-Recall-CG,1,0.09,0.09
Prdt-2,JANUARY,18 Months,NVIPC644-Recall-CG,2,0.09,0.045
Prdt-2,JUNE,12 Months,EGRecallMV12CAControl,1,0.09,0.09
Prdt-1,JUNE,21 Months,CLRecall21Promo,1,0.09,0.09
Prdt-1,JUNE,15 Months,CLRecallTXandCA15Control,1,0.09,0.09
Prdt-1,NOVEMBER,24 Months,NVIPC635-Recall-CG,1,0.09,0.09
Prdt-2,OCTOBER,18 Months,NVIPC119-Recall-CG,1,0.09,0.09
Prdt-2,JULY,12 Months,EGRecall12NVControl,1,0.0875,0.0875
Prdt-2,JULY,18 Months,EGRecall18FSControl,1,0.0875,0.0875
Prdt-2,JULY,24 Months,EGRecall24FSControl,1,0.08666666666666668,0.08666666666666668
Prdt-2,DECEMBER,24 Months,NVIPC650-Recall-CG,2,0.08666666666666666,0.04333333333333333
Prdt-2,MAY,15 Months,EGRecall15NONFSControl,1,0.08,0.08
Prdt-2,JUNE,21 Months,EGRecall21NVControl,1,0.08,0.08
Prdt-1,AUGUST,18 Months,CLRecall18Promo,1,0.08,0.08
Prdt-2,JANUARY,15 Months,NVIPC646-Recall-CG,1,0.08,0.08
Prdt-1,JUNE,15 Months,ClubReminder15Control,1,0.08,0.08
Prdt-2,MAY,24 Months,EGRecall24FSControl,1,0.08,0.08
Prdt-1,DECEMBER,15 Months,NVIPC635-Recall-CG,1,0.08,0.08
Prdt-1,JULY,27 Months,Recall27CLExamOnly,1,0.08,0.08
Prdt-2,DECEMBER,24 Months,NVIPC645-Recall-CG,2,0.08,0.04
Prdt-1,MAY,15 Months,CLRecall15Promo,1,0.08,0.08
Prdt-2,MAY,21 Months,EGRecall21FSControl,1,0.08,0.08
Prdt-2,AUGUST,21 Months,EGRecall21NVControl,1,0.08,0.08
Prdt-2,OCTOBER,24 Months,RecallNONFirstSight-CG,4,0.08,0.02
Prdt-2,MAY,24 Months,EGRecall24NVControl,1,0.08,0.08
Prdt-2,AUGUST,24 Months,EGRecall24NONFSControl,1,0.08,0.08
Prdt-1,JULY,18 Months,CLRecall18-EmployedControl,1,0.08,0.08
Prdt-2,DECEMBER,24 Months,NVIPC644-Recall-CG,2,0.08,0.04
Prdt-1,JUNE,24 Months,CLRecallTXandCA24,1,0.08,0.08
Prdt-1,JANUARY,21 Months,NVIPC634-Recall-CG,1,0.08,0.08
Prdt-2,AUGUST,15 Months,EGRecallSV14TXNVCAControl,1,0.08,0.08
Prdt-2,NOVEMBER,18 Months,NVIPC645-Recall-CG,2,0.08,0.04
Prdt-2,OCTOBER,21 Months,Recall First Sight-CG,2,0.08,0.04
Prdt-1,DECEMBER,12 Months,NVIPC635-Recall-CG,1,0.08,0.08
Prdt-1,JULY,21 Months,CLRecall21LeasedControl,1,0.08,0.08
Prdt-2,NOVEMBER,21 Months,NVIPC644-Recall-CG,1,0.08,0.08
Prdt-2,AUGUST,18 Months,EGRecall18NVControl,1,0.08,0.08
Prdt-2,AUGUST,27 Months,EGRecallMV26Control,1,0.08,0.08
Prdt-1,APRIL,24 Months,CLRecall24Promo,1,0.08,0.08
Prdt-1,JUNE,27 Months,CLRecall27-EmployedControl,1,0.08,0.08
Prdt-1,JULY,12 Months,CLRecallTXandCA12Control,1,0.08,0.08
Prdt-1,MAY,21 Months,CLRecall21LeasedControl,1,0.08,0.08
Prdt-2,JUNE,15 Months,Recall15EGExamOnlyControl,1,0.08,0.08
Prdt-1,JUNE,21 Months,CLRecall21-EmployedControl,1,0.08,0.08
Prdt-2,OCTOBER,15 Months,NVIPC647-CA EG MV,2,0.08,0.04
Prdt-1,APRIL,27 Months,CLRecall27Promo,1,0.08,0.08
Prdt-2,AUGUST,27 Months,EGRecall27FSControl,1,0.07400000000000001,0.07400000000000001
Prdt-2,JUNE,21 Months,Recall21EGExamOnlyControl,1,0.07,0.07
Prdt-2,MAY,15 Months,EGRecall15FSControl,1,0.07,0.07
Prdt-2,JUNE,24 Months,EGRecall24PromoControl,1,0.07,0.07
Prdt-1,JUNE,27 Months,CLRecall27Promo,1,0.07,0.07
Prdt-1,JUNE,15 Months,Recall15CLExamOnlyControl,1,0.07,0.07
Prdt-1,NOVEMBER,15 Months,NVIPC636-Recall-CG,1,0.07,0.07
Prdt-1,OCTOBER,12 Months,NVIPC119-Recall-CG,1,0.07,0.07
Prdt-2,OCTOBER,12 Months,DrStoreRecall-CG,1,0.07,0.07
Prdt-1,MAY,27 Months,Recall27CLExamOnly,1,0.07,0.07
Prdt-2,NOVEMBER,12 Months,NVIPC645-Recall-CG,1,0.07,0.07
Prdt-2,AUGUST,21 Months,EGRecall21NONFS-Control,1,0.07,0.07
Prdt-1,AUGUST,21 Months,CLRecall21LeasedControl,1,0.07,0.07
Prdt-2,DECEMBER,21 Months,NVIPC650-Recall-CG,1,0.07,0.07
Prdt-2,JULY,18 Months,EGRecall18ExamControl,1,0.07,0.07
Prdt-2,JUNE,18 Months,EGRecall18FSControl,1,0.07,0.07
Prdt-2,DECEMBER,21 Months,NVIPC645-Recall-CG,1,0.07,0.07
Prdt-1,AUGUST,21 Months,CLRecall21Promo,1,0.07,0.07
Prdt-2,JULY,21 Months,EGRecall21NONFSControl,1,0.07,0.07
Prdt-2,OCTOBER,27 Months,NVIPC647-CA EG MV,2,0.07,0.035
Prdt-1,DECEMBER,15 Months,NVIPC764-Recall-CG,1,0.07,0.07
Prdt-2,JULY,12 Months,EGRecallMV12CAControl,1,0.07,0.07
Prdt-2,JUNE,12 Months,EGRecall12PromoControl,1,0.07,0.07
Prdt-2,JANUARY,21 Months,NVIPC650-Recall-CG,1,0.06666666666666667,0.06666666666666667
Prdt-1,DECEMBER,24 Months,NVIPC635-Recall-CG,1,0.06666666666666667,0.06666666666666667
Prdt-1,OCTOBER,24 Months,-Recall Employed CL-CG,2,0.06666666666666667,0.03333333333333333
Prdt-2,NOVEMBER,24 Months,NVIPC640-Recall-CG,2,0.06666666666666667,0.03333333333333333
Prdt-2,JULY,24 Months,EGRecall24NONFS-Control,1,0.06666666666666667,0.06666666666666667
Prdt-2,NOVEMBER,21 Months,NVIPC764-Recall-CG,1,0.066,0.066
Prdt-2,NOVEMBER,18 Months,NVIPC644-Recall-CG,2,0.06,0.03
Prdt-2,AUGUST,18 Months,EGRecall18FSControl,1,0.06,0.06
Prdt-1,JULY,12 Months,Recall12CLExamOnlyControl,1,0.06,0.06
Prdt-2,JUNE,24 Months,EGRecallSV22TXNVCAControl,1,0.06,0.06
Prdt-1,JULY,15 Months,CLRecallTXandCA15Control,1,0.06,0.06
